0.58771,60
0.91673,60
0.60888,60
0.84798,60
0.39828,60
0.61667,61
0.97192,61
1.0074,61
0.53063,61
0.71464,61
0.68834,61
0.62438,62
0.71108,69
0.71371,69
0.63296,69
