0.77962,80
0.69917,80
1.258,81
0.95956,81
0.78721,82
0.73484,82
0.53442,83
1.071,83
0.66292,83
0.74896,85
0.98521,87
0.92342,88
0.89234,88
1.016,88
0.79069,89
