0.72084,70
0.92538,71
0.99833,71
0.56989,71
1.0185,72
0.81164,73
0.84355,74
0.94497,74
1.0107,74
0.74094,75
0.73938,76
1.0499,77
0.71363,78
0.83412,78
0.71151,79
